time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.333316959368298E+005	4.0817451E+000	6.375015402488080E-001	0.000000000000000E+000	1.999025858624114E-003	6.375015402488079E-001	3.5999998E-001	116	4.333316959368298E+005	3.598246170197081E-001	6.976064562962123E-001	0.000000000000000E+000	6.375015402488080E-001
4.333516959389159E+005	4.0824938E+000	6.395005740747187E-001	0.000000000000000E+000	1.999033825910754E-003	6.395005740747187E-001	3.5999998E-001	116	4.333516959389159E+005	3.598260511311537E-001	6.969718045082477E-001	0.000000000000000E+000	6.395005740747187E-001
4.333716959410021E+005	4.0832419E+000	6.414996120373739E-001	0.000000000000000E+000	1.999037962655226E-003	6.414996120373739E-001	3.5999998E-001	116	4.333716959410021E+005	3.598267957450811E-001	6.963371514069524E-001	0.000000000000000E+000	6.414996120373739E-001
4.333916959430883E+005	4.0839906E+000	6.434986436197327E-001	0.000000000000000E+000	1.999031582358811E-003	6.434986436197327E-001	3.5999998E-001	116	4.333916959430883E+005	3.598256472918461E-001	6.957025003312690E-001	0.000000000000000E+000	6.434986436197327E-001
4.334116959451744E+005	4.0848570E+000	6.454976798314187E-001	0.000000000000000E+000	1.999036211686002E-003	6.454976798314187E-001	3.5999998E-001	116	4.334116959451744E+005	3.598264805706536E-001	6.950678477858702E-001	0.000000000000000E+000	6.454976798314187E-001
4.334316959472606E+005	4.0855660E+000	6.474967222046520E-001	0.000000000000000E+000	1.999042373233371E-003	6.474967222046520E-001	3.5999998E-001	116	4.334316959472606E+005	3.598275896490644E-001	6.944331932843077E-001	0.000000000000000E+000	6.474967222046520E-001
4.334516959493468E+005	4.0863934E+000	6.494957675875391E-001	0.000000000000000E+000	1.999045382887125E-003	6.494957675875392E-001	3.5999998E-001	116	4.334516959493468E+005	3.598281313866836E-001	6.937985378272428E-001	0.000000000000000E+000	6.494957675875391E-001
4.334716959514329E+005	4.0872598E+000	6.514948088991972E-001	0.000000000000000E+000	1.999041311658091E-003	6.514948088991973E-001	3.5999998E-001	116	4.334716959514329E+005	3.598273985655339E-001	6.931638836627085E-001	0.000000000000000E+000	6.514948088991972E-001
4.334916959535191E+005	4.0878901E+000	6.534938491054375E-001	0.000000000000000E+000	1.999040206240283E-003	6.534938491054376E-001	3.5999998E-001	116	4.334916959535191E+005	3.598271995903493E-001	6.925292298491215E-001	0.000000000000000E+000	6.534938491054375E-001
4.335116959556052E+005	4.0887570E+000	6.554928989752795E-001	0.000000000000000E+000	1.999049869841999E-003	6.554928989752796E-001	3.5999998E-001	116	4.335116959556052E+005	3.598289390384767E-001	6.918945729675413E-001	0.000000000000000E+000	6.554928989752795E-001
4.335316959576914E+005	4.0897021E+000	6.574919357779953E-001	0.000000000000000E+000	1.999036802715726E-003	6.574919357779954E-001	3.5999998E-001	116	4.335316959576914E+005	3.598265869559928E-001	6.912599202345028E-001	0.000000000000000E+000	6.574919357779953E-001
