time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
3.164575097459042E+005	3.4871855E+000	3.482260436564684E-004	0.000000000000000E+000	4.692897625267506E-005	3.482260436564684E-004	2.1400000E-001	116	3.164575097459042E+005	2.138535402856015E-001	8.999069834211730E-001	0.000000000000000E+000	3.482260436564684E-004
3.164583097459876E+005	3.4921882E+000	3.957502309564087E-004	0.000000000000000E+000	4.752418729994032E-005	3.957502309564087E-004	2.1400000E-001	116	3.164583097459876E+005	2.138588205549664E-001	8.998942922272496E-001	0.000000000000000E+000	3.957502309564087E-004
3.164591497460753E+005	3.4971907E+000	4.456491111218929E-004	0.000000000000000E+000	4.989888016548421E-005	4.456491111218929E-004	2.1400000E-001	116	3.164591497460753E+005	2.138523212574545E-001	8.998809668786066E-001	0.000000000000000E+000	4.456491111218929E-004
3.164600177461654E+005	3.5022328E+000	4.972120450354284E-004	0.000000000000000E+000	5.156293391353554E-005	4.972120450354284E-004	2.1400000E-001	116	3.164600177461654E+005	2.138554640732697E-001	8.998671971493227E-001	0.000000000000000E+000	4.972120450354284E-004
3.164609137462592E+005	3.5073144E+000	5.504379929519361E-004	0.000000000000000E+000	5.322594791650772E-005	5.504379929519361E-004	2.1400000E-001	116	3.164609137462592E+005	2.138542326384821E-001	8.998529833170587E-001	0.000000000000000E+000	5.504379929519361E-004
3.164618697463591E+005	3.5123565E+000	6.072287713156806E-004	0.000000000000000E+000	5.679077836374442E-005	6.072287713156806E-004	2.1400000E-001	116	3.164618697463591E+005	2.138564652169160E-001	8.998378175073473E-001	0.000000000000000E+000	6.072287713156806E-004
3.164628297464587E+005	3.5173986E+000	6.642575203544564E-004	0.000000000000000E+000	5.702874903877576E-005	6.642575203544564E-004	2.1400000E-001	116	3.164628297464587E+005	2.138577867044865E-001	8.998225881482695E-001	0.000000000000000E+000	6.642575203544564E-004
3.164638157465616E+005	3.5224011E+000	7.228307030101617E-004	0.000000000000000E+000	5.857318265570534E-005	7.228307030101617E-004	2.1400000E-001	116	3.164638157465616E+005	2.138574397008674E-001	8.998069463527538E-001	0.000000000000000E+000	7.228307030101617E-004
3.164648437466691E+005	3.5274038E+000	7.838989540355074E-004	0.000000000000000E+000	6.106825102534559E-005	7.838989540355073E-004	2.1400000E-001	116	3.164648437466691E+005	2.138576660519405E-001	8.997906382565956E-001	0.000000000000000E+000	7.838989540355074E-004
3.164658837467777E+005	3.5324066E+000	8.456806351823940E-004	0.000000000000000E+000	6.178168114688661E-005	8.456806351823939E-004	2.1400000E-001	116	3.164658837467777E+005	2.138596431896638E-001	8.997741396410295E-001	0.000000000000000E+000	8.456806351823940E-004
3.164669977468939E+005	3.5374093E+000	9.118569241546923E-004	0.000000000000000E+000	6.617628897229830E-005	9.118569241546922E-004	2.1400000E-001	116	3.164669977468939E+005	2.138551305577247E-001	8.997564674584168E-001	0.000000000000000E+000	9.118569241546923E-004
